id,date,season,year,month,hour,holiday,day_of_week,working_day,weather_condition,temperature,feels_temperature,humidity,windspeed,casual,registered,count,weekend,windspeed_category
15480,2012-10-12,Winter,2012,Oct,4,0,Friday,1,Clear,0.36,0.3636,0.76,0.1045,0,8,8,0,Low
15481,2012-10-12,Winter,2012,Oct,5,0,Friday,1,Clear,0.36,0.3636,0.81,0.0896,2,33,35,0,Low
15482,2012-10-12,Winter,2012,Oct,6,0,Friday,1,Clear,0.34,0.3485,0.81,0.0896,3,140,143,0,Low
15483,2012-10-12,Winter,2012,Oct,7,0,Friday,1,Clear,0.36,0.3636,0.81,0.0896,8,384,392,0,Low
15484,2012-10-12,Winter,2012,Oct,8,0,Friday,1,Clear,0.42,0.4242,0.71,0.0896,34,711,745,0,Low
15485,2012-10-12,Winter,2012,Oct,9,0,Friday,1,Clear,0.5,0.4848,0.39,0.2985,26,374,400,0,Medium
15486,2012-10-12,Winter,2012,Oct,10,0,Friday,1,Clear,0.52,0.5,0.36,0.2985,75,200,275,0,Medium
15487,2012-10-12,Winter,2012,Oct,11,0,Friday,1,Clear,0.54,0.5152,0.37,0.3582,61,252,313,0,Medium
15488,2012-10-12,Winter,2012,Oct,12,0,Friday,1,Clear,0.54,0.5152,0.39,0.4627,75,312,387,0,High
15489,2012-10-12,Winter,2012,Oct,13,0,Friday,1,Clear,0.56,0.5303,0.37,0.3881,81,300,381,0,Medium
15490,2012-10-12,Winter,2012,Oct,14,0,Friday,1,Clear,0.56,0.5303,0.37,0.4627,109,262,371,0,High
15491,2012-10-12,Winter,2012,Oct,15,0,Friday,1,Clear,0.52,0.5,0.42,0.4478,138,317,455,0,High
15492,2012-10-12,Winter,2012,Oct,16,0,Friday,1,Clear,0.46,0.4545,0.41,0.3582,108,412,520,0,Medium
15493,2012-10-12,Winter,2012,Oct,17,0,Friday,1,Clear,0.46,0.4545,0.38,0.3881,131,706,837,0,Medium
15494,2012-10-12,Winter,2012,Oct,18,0,Friday,1,Clear,0.44,0.4394,0.38,0.2985,76,566,642,0,Medium
15495,2012-10-12,Winter,2012,Oct,19,0,Friday,1,Clear,0.42,0.4242,0.41,0.2239,40,453,493,0,Medium
15496,2012-10-12,Winter,2012,Oct,20,0,Friday,1,Clear,0.42,0.4242,0.47,0.1343,28,280,308,0,Low
15497,2012-10-12,Winter,2012,Oct,21,0,Friday,1,Clear,0.4,0.4091,0.54,0.194,21,169,190,0,Low
15498,2012-10-12,Winter,2012,Oct,22,0,Friday,1,Clear,0.4,0.4091,0.47,0.2985,17,143,160,0,Medium
15499,2012-10-12,Winter,2012,Oct,23,0,Friday,1,Clear,0.36,0.3485,0.57,0.194,11,89,100,0,Low
15500,2012-10-13,Winter,2012,Oct,0,0,Saturday,0,Clear,0.36,0.3636,0.57,0.0896,31,218,249,1,Low
15501,2012-10-13,Winter,2012,Oct,1,0,Saturday,0,Clear,0.34,0.3333,0.53,0.1343,23,123,146,1,Low
15502,2012-10-13,Winter,2012,Oct,2,0,Saturday,0,Clear,0.34,0.3333,0.53,0.194,7,60,67,1,Low
15503,2012-10-13,Winter,2012,Oct,3,0,Saturday,0,Clear,0.32,0.303,0.66,0.2239,2,13,15,1,Medium
15504,2012-10-13,Winter,2012,Oct,4,0,Saturday,0,Clear,0.3,0.303,0.65,0.1642,2,9,11,1,Low
15505,2012-10-13,Winter,2012,Oct,5,0,Saturday,0,Clear,0.3,0.2879,0.61,0.194,0,11,11,1,Low
15506,2012-10-13,Winter,2012,Oct,6,0,Saturday,0,Clear,0.3,0.2879,0.61,0.194,5,23,28,1,Low
15507,2012-10-13,Winter,2012,Oct,7,0,Saturday,0,Clear,0.3,0.303,0.61,0.1642,10,60,70,1,Low
15508,2012-10-13,Winter,2012,Oct,8,0,Saturday,0,Clear,0.34,0.3485,0.53,0.1045,23,151,174,1,Low
15509,2012-10-13,Winter,2012,Oct,9,0,Saturday,0,Clear,0.36,0.3636,0.5,0.0896,46,220,266,1,Low
15510,2012-10-13,Winter,2012,Oct,10,0,Saturday,0,Clear,0.4,0.4091,0.43,0.0,82,265,347,1,Low
15511,2012-10-13,Winter,2012,Oct,11,0,Saturday,0,Clear,0.42,0.4242,0.35,0.1343,192,335,527,1,Low
15512,2012-10-13,Winter,2012,Oct,12,0,Saturday,0,Clear,0.44,0.4394,0.35,0.0,202,371,573,1,Low
15513,2012-10-13,Winter,2012,Oct,13,0,Saturday,0,Clear,0.46,0.4545,0.36,0.194,235,435,670,1,Low
15514,2012-10-13,Winter,2012,Oct,14,0,Saturday,0,Clear,0.48,0.4697,0.33,0.194,243,354,597,1,Low
15515,2012-10-13,Winter,2012,Oct,15,0,Saturday,0,Clear,0.5,0.4848,0.36,0.194,251,364,615,1,Low
15516,2012-10-13,Winter,2012,Oct,16,0,Saturday,0,Clear,0.5,0.4848,0.31,0.194,294,343,637,1,Low
15517,2012-10-13,Winter,2012,Oct,17,0,Saturday,0,Clear,0.46,0.4545,0.38,0.1642,193,335,528,1,Low
15518,2012-10-13,Winter,2012,Oct,18,0,Saturday,0,Clear,0.46,0.4545,0.44,0.1343,174,299,473,1,Low
15519,2012-10-13,Winter,2012,Oct,19,0,Saturday,0,Clear,0.44,0.4394,0.44,0.1642,73,259,332,1,Low
15520,2012-10-13,Winter,2012,Oct,20,0,Saturday,0,Clear,0.4,0.4091,0.54,0.0896,57,198,255,1,Low
15521,2012-10-13,Winter,2012,Oct,21,0,Saturday,0,Clear,0.4,0.4091,0.58,0.194,47,157,204,1,Low
15522,2012-10-13,Winter,2012,Oct,22,0,Saturday,0,Clear,0.4,0.4091,0.62,0.0,33,156,189,1,Low
15523,2012-10-13,Winter,2012,Oct,23,0,Saturday,0,Clear,0.42,0.4242,0.58,0.2985,27,98,125,1,Medium
15524,2012-10-14,Winter,2012,Oct,0,0,Sunday,0,Clear,0.4,0.4091,0.71,0.2537,8,103,111,1,Medium
15525,2012-10-14,Winter,2012,Oct,1,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2836,16,96,112,1,Medium
15526,2012-10-14,Winter,2012,Oct,2,0,Sunday,0,Clear,0.4,0.4091,0.76,0.0896,8,58,66,1,Low
15527,2012-10-14,Winter,2012,Oct,3,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2985,3,25,28,1,Medium
15528,2012-10-14,Winter,2012,Oct,4,0,Sunday,0,Clear,0.42,0.4242,0.77,0.2836,2,10,12,1,Medium
15529,2012-10-14,Winter,2012,Oct,5,0,Sunday,0,Clear,0.4,0.4091,0.82,0.194,5,6,11,1,Low
15530,2012-10-14,Winter,2012,Oct,6,0,Sunday,0,Clear,0.4,0.4091,0.82,0.1642,4,20,24,1,Low
15531,2012-10-14,Winter,2012,Oct,7,0,Sunday,0,Clear,0.42,0.4242,0.82,0.2239,7,44,51,1,Medium
15532,2012-10-14,Winter,2012,Oct,8,0,Sunday,0,Clear,0.44,0.4394,0.77,0.194,28,104,132,1,Low
15533,2012-10-14,Winter,2012,Oct,9,0,Sunday,0,Misty,0.48,0.4697,0.67,0.2836,62,161,223,1,Medium
15534,2012-10-14,Winter,2012,Oct,10,0,Sunday,0,Clear,0.54,0.5152,0.56,0.194,150,278,428,1,Low
15535,2012-10-14,Winter,2012,Oct,11,0,Sunday,0,Clear,0.56,0.5303,0.52,0.2985,156,338,494,1,Medium
15536,2012-10-14,Winter,2012,Oct,12,0,Sunday,0,Clear,0.62,0.6212,0.46,0.3284,200,362,562,1,Medium
15537,2012-10-14,Winter,2012,Oct,13,0,Sunday,0,Clear,0.64,0.6212,0.41,0.4478,218,401,619,1,High
15538,2012-10-14,Winter,2012,Oct,14,0,Sunday,0,Clear,0.66,0.6212,0.39,0.4179,249,368,617,1,High
15539,2012-10-14,Winter,2012,Oct,15,0,Sunday,0,Clear,0.66,0.6212,0.39,0.4179,213,355,568,1,High
15540,2012-10-14,Winter,2012,Oct,16,0,Sunday,0,Clear,0.64,0.6212,0.41,0.2985,203,378,581,1,Medium
15541,2012-10-14,Winter,2012,Oct,17,0,Sunday,0,Clear,0.64,0.6212,0.44,0.194,193,346,539,1,Low
15542,2012-10-14,Winter,2012,Oct,18,0,Sunday,0,Clear,0.58,0.5455,0.6,0.2537,134,319,453,1,Medium
15543,2012-10-14,Winter,2012,Oct,19,0,Sunday,0,Clear,0.56,0.5303,0.64,0.2239,68,268,336,1,Medium
15544,2012-10-14,Winter,2012,Oct,20,0,Sunday,0,Clear,0.54,0.5152,0.73,0.2239,48,198,246,1,Medium
15545,2012-10-14,Winter,2012,Oct,21,0,Sunday,0,Clear,0.56,0.5303,0.73,0.4478,40,156,196,1,High
15546,2012-10-14,Winter,2012,Oct,22,0,Sunday,0,Clear,0.56,0.5303,0.73,0.3881,38,87,125,1,Medium
15547,2012-10-14,Winter,2012,Oct,23,0,Sunday,0,Misty,0.56,0.5303,0.68,0.2836,27,78,105,1,Medium
15548,2012-10-15,Winter,2012,Oct,0,0,Monday,1,Misty,0.56,0.5303,0.73,0.2537,17,31,48,0,Medium
15549,2012-10-15,Winter,2012,Oct,1,0,Monday,1,Misty,0.58,0.5455,0.64,0.3881,5,24,29,0,Medium
15550,2012-10-15,Winter,2012,Oct,2,0,Monday,1,Misty,0.58,0.5455,0.64,0.3582,1,5,6,0,Medium
15551,2012-10-15,Winter,2012,Oct,3,0,Monday,1,Misty,0.56,0.5303,0.73,0.2537,2,2,4,0,Medium
15552,2012-10-15,Winter,2012,Oct,4,0,Monday,1,Misty,0.56,0.5303,0.68,0.2239,1,9,10,0,Medium
15553,2012-10-15,Winter,2012,Oct,5,0,Monday,1,Misty,0.56,0.5303,0.73,0.2836,2,38,40,0,Medium
15554,2012-10-15,Winter,2012,Oct,6,0,Monday,1,Misty,0.56,0.5303,0.73,0.2985,6,141,147,0,Medium
15555,2012-10-15,Winter,2012,Oct,7,0,Monday,1,Misty,0.58,0.5455,0.68,0.3284,15,461,476,0,Medium
15556,2012-10-15,Winter,2012,Oct,8,0,Monday,1,Misty,0.6,0.6061,0.64,0.3881,24,713,737,0,Medium
15557,2012-10-15,Winter,2012,Oct,9,0,Monday,1,Light_precipitation,0.6,0.5909,0.69,0.3881,31,328,359,0,Medium
15558,2012-10-15,Winter,2012,Oct,10,0,Monday,1,Misty,0.6,0.5909,0.73,0.3881,43,125,168,0,Medium
15559,2012-10-15,Winter,2012,Oct,11,0,Monday,1,Misty,0.6,0.5909,0.73,0.3881,88,175,263,0,Medium
15560,2012-10-15,Winter,2012,Oct,12,0,Monday,1,Light_precipitation,0.6,0.5758,0.78,0.3284,73,211,284,0,Medium
15561,2012-10-15,Winter,2012,Oct,13,0,Monday,1,Misty,0.56,0.5303,0.88,0.2239,37,109,146,0,Medium
15562,2012-10-15,Winter,2012,Oct,14,0,Monday,1,Misty,0.6,0.5758,0.78,0.2836,57,128,185,0,Medium
15563,2012-10-15,Winter,2012,Oct,15,0,Monday,1,Clear,0.6,0.5758,0.78,0.3284,70,190,260,0,Medium
15564,2012-10-15,Winter,2012,Oct,16,0,Monday,1,Clear,0.56,0.5303,0.64,0.2985,76,371,447,0,Medium
15565,2012-10-15,Winter,2012,Oct,17,0,Monday,1,Clear,0.56,0.5303,0.64,0.2537,96,670,766,0,Medium
15566,2012-10-15,Winter,2012,Oct,18,0,Monday,1,Light_precipitation,0.54,0.5152,0.77,0.1343,52,540,592,0,Low
15567,2012-10-15,Winter,2012,Oct,19,0,Monday,1,Light_precipitation,0.52,0.5,0.83,0.0896,12,227,239,0,Low
15568,2012-10-15,Winter,2012,Oct,20,0,Monday,1,Misty,0.52,0.5,0.72,0.3881,19,237,256,0,Medium
15569,2012-10-15,Winter,2012,Oct,21,0,Monday,1,Clear,0.52,0.5,0.59,0.3284,16,190,206,0,Medium
15570,2012-10-15,Winter,2012,Oct,22,0,Monday,1,Clear,0.5,0.4848,0.59,0.2836,8,118,126,0,Medium
15571,2012-10-15,Winter,2012,Oct,23,0,Monday,1,Clear,0.46,0.4545,0.63,0.2239,9,72,81,0,Medium
15572,2012-10-16,Winter,2012,Oct,0,0,Tuesday,1,Clear,0.46,0.4545,0.63,0.3881,3,45,48,0,Medium
15573,2012-10-16,Winter,2012,Oct,1,0,Tuesday,1,Clear,0.44,0.4394,0.67,0.194,4,9,13,0,Low
15574,2012-10-16,Winter,2012,Oct,2,0,Tuesday,1,Clear,0.44,0.4394,0.67,0.1343,2,1,3,0,Low
15575,2012-10-16,Winter,2012,Oct,3,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.1045,0,2,2,0,Low
15576,2012-10-16,Winter,2012,Oct,4,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.1642,0,7,7,0,Low
15577,2012-10-16,Winter,2012,Oct,5,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.2537,5,47,52,0,Medium
15578,2012-10-16,Winter,2012,Oct,6,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.1642,4,168,172,0,Low
15579,2012-10-16,Winter,2012,Oct,7,0,Tuesday,1,Clear,0.42,0.4242,0.67,0.0896,20,505,525,0,Low
15580,2012-10-16,Winter,2012,Oct,8,0,Tuesday,1,Clear,0.44,0.4394,0.62,0.0,35,800,835,0,Low
15581,2012-10-16,Winter,2012,Oct,9,0,Tuesday,1,Clear,0.48,0.4697,0.55,0.2537,32,323,355,0,Medium
15582,2012-10-16,Winter,2012,Oct,10,0,Tuesday,1,Clear,0.5,0.4848,0.48,0.2836,65,157,222,0,Medium
15583,2012-10-16,Winter,2012,Oct,11,0,Tuesday,1,Clear,0.5,0.4848,0.45,0.4179,56,172,228,0,High
15584,2012-10-16,Winter,2012,Oct,12,0,Tuesday,1,Misty,0.52,0.5,0.45,0.3284,69,256,325,0,Medium
15585,2012-10-16,Winter,2012,Oct,13,0,Tuesday,1,Clear,0.52,0.5,0.45,0.2836,68,260,328,0,Medium
15586,2012-10-16,Winter,2012,Oct,14,0,Tuesday,1,Clear,0.54,0.5152,0.39,0.2537,94,214,308,0,Medium
15587,2012-10-16,Winter,2012,Oct,15,0,Tuesday,1,Clear,0.54,0.5152,0.41,0.3284,76,270,346,0,Medium
15588,2012-10-16,Winter,2012,Oct,16,0,Tuesday,1,Clear,0.54,0.5152,0.39,0.2836,79,367,446,0,Medium
15589,2012-10-16,Winter,2012,Oct,17,0,Tuesday,1,Clear,0.52,0.5,0.39,0.194,104,839,943,0,Low
15590,2012-10-16,Winter,2012,Oct,18,0,Tuesday,1,Clear,0.5,0.4848,0.42,0.1642,71,767,838,0,Low
15591,2012-10-16,Winter,2012,Oct,19,0,Tuesday,1,Clear,0.48,0.4697,0.48,0.0,40,491,531,0,Low
15592,2012-10-16,Winter,2012,Oct,20,0,Tuesday,1,Clear,0.46,0.4545,0.55,0.0,35,397,432,0,Low
15593,2012-10-16,Winter,2012,Oct,21,0,Tuesday,1,Clear,0.46,0.4545,0.63,0.0,19,176,195,0,Low
15594,2012-10-16,Winter,2012,Oct,22,0,Tuesday,1,Clear,0.4,0.4091,0.71,0.0896,18,163,181,0,Low
15595,2012-10-16,Winter,2012,Oct,23,0,Tuesday,1,Clear,0.4,0.4091,0.71,0.0,23,176,199,0,Low
15596,2012-10-17,Winter,2012,Oct,0,0,Wednesday,1,Clear,0.38,0.3939,0.76,0.0,1,48,49,0,Low
15597,2012-10-17,Winter,2012,Oct,1,0,Wednesday,1,Clear,0.38,0.3939,0.76,0.0,3,14,17,0,Low
15598,2012-10-17,Winter,2012,Oct,2,0,Wednesday,1,Clear,0.38,0.3939,0.76,0.0,4,12,16,0,Low
15599,2012-10-17,Winter,2012,Oct,3,0,Wednesday,1,Clear,0.36,0.3788,0.87,0.0,0,7,7,0,Low
15600,2012-10-17,Winter,2012,Oct,4,0,Wednesday,1,Clear,0.36,0.3636,0.81,0.0896,0,4,4,0,Low
15601,2012-10-17,Winter,2012,Oct,5,0,Wednesday,1,Misty,0.36,0.3788,0.81,0.0,2,39,41,0,Low
15602,2012-10-17,Winter,2012,Oct,6,0,Wednesday,1,Clear,0.38,0.3939,0.82,0.0,7,171,178,0,Low
15603,2012-10-17,Winter,2012,Oct,7,0,Wednesday,1,Clear,0.36,0.3636,0.81,0.1045,15,449,464,0,Low
15604,2012-10-17,Winter,2012,Oct,8,0,Wednesday,1,Misty,0.4,0.4091,0.76,0.0,38,779,817,0,Low
15605,2012-10-17,Winter,2012,Oct,9,0,Wednesday,1,Misty,0.42,0.4242,0.77,0.0,38,344,382,0,Low
15606,2012-10-17,Winter,2012,Oct,10,0,Wednesday,1,Misty,0.46,0.4545,0.67,0.0,60,168,228,0,Low
15607,2012-10-17,Winter,2012,Oct,11,0,Wednesday,1,Misty,0.5,0.4848,0.51,0.0896,78,156,234,0,Low
15608,2012-10-17,Winter,2012,Oct,12,0,Wednesday,1,Misty,0.52,0.5,0.48,0.1642,71,261,332,0,Low
15609,2012-10-17,Winter,2012,Oct,13,0,Wednesday,1,Misty,0.54,0.5152,0.49,0.1343,73,237,310,0,Low
15610,2012-10-17,Winter,2012,Oct,14,0,Wednesday,1,Misty,0.56,0.5303,0.43,0.1642,82,188,270,0,Low
15611,2012-10-17,Winter,2012,Oct,15,0,Wednesday,1,Misty,0.58,0.5455,0.43,0.2239,62,239,301,0,Medium
15612,2012-10-17,Winter,2012,Oct,16,0,Wednesday,1,Clear,0.56,0.5303,0.52,0.194,70,396,466,0,Low
15613,2012-10-17,Winter,2012,Oct,17,0,Wednesday,1,Clear,0.54,0.5152,0.56,0.1045,122,766,888,0,Low
15614,2012-10-17,Winter,2012,Oct,18,0,Wednesday,1,Clear,0.52,0.5,0.59,0.1642,90,794,884,0,Low
15615,2012-10-17,Winter,2012,Oct,19,0,Wednesday,1,Clear,0.5,0.4848,0.72,0.194,49,467,516,0,Low
15616,2012-10-17,Winter,2012,Oct,20,0,Wednesday,1,Clear,0.5,0.4848,0.72,0.1343,54,360,414,0,Low
15617,2012-10-17,Winter,2012,Oct,21,0,Wednesday,1,Clear,0.46,0.4545,0.82,0.194,28,301,329,0,Low
15618,2012-10-17,Winter,2012,Oct,22,0,Wednesday,1,Clear,0.46,0.4545,0.88,0.2537,17,198,215,0,Medium
15619,2012-10-17,Winter,2012,Oct,23,0,Wednesday,1,Clear,0.46,0.4545,0.88,0.2239,15,84,99,0,Medium
15620,2012-10-18,Winter,2012,Oct,0,0,Thursday,1,Clear,0.46,0.4545,0.88,0.194,4,53,57,0,Low
15621,2012-10-18,Winter,2012,Oct,1,0,Thursday,1,Clear,0.46,0.4545,0.82,0.2239,0,14,14,0,Medium
15622,2012-10-18,Winter,2012,Oct,2,0,Thursday,1,Clear,0.46,0.4545,0.82,0.194,1,13,14,0,Low
15623,2012-10-18,Winter,2012,Oct,3,0,Thursday,1,Clear,0.44,0.4394,0.88,0.2239,0,5,5,0,Medium
15624,2012-10-18,Winter,2012,Oct,4,0,Thursday,1,Clear,0.44,0.4394,0.88,0.2239,0,5,5,0,Medium
15625,2012-10-18,Winter,2012,Oct,5,0,Thursday,1,Clear,0.44,0.4394,0.82,0.2239,1,41,42,0,Medium
15626,2012-10-18,Winter,2012,Oct,6,0,Thursday,1,Clear,0.44,0.4394,0.88,0.2985,3,150,153,0,Medium
15627,2012-10-18,Winter,2012,Oct,7,0,Thursday,1,Clear,0.44,0.4394,0.88,0.2537,20,488,508,0,Medium
15628,2012-10-18,Winter,2012,Oct,8,0,Thursday,1,Clear,0.46,0.4545,0.82,0.2537,31,803,834,0,Medium
15629,2012-10-18,Winter,2012,Oct,9,0,Thursday,1,Misty,0.5,0.4848,0.77,0.1642,41,346,387,0,Low
15630,2012-10-18,Winter,2012,Oct,10,0,Thursday,1,Misty,0.52,0.5,0.68,0.2239,60,158,218,0,Medium
15631,2012-10-18,Winter,2012,Oct,11,0,Thursday,1,Misty,0.56,0.5303,0.56,0.2239,79,189,268,0,Medium
15632,2012-10-18,Winter,2012,Oct,12,0,Thursday,1,Misty,0.6,0.6212,0.53,0.2537,93,284,377,0,Medium
15633,2012-10-18,Winter,2012,Oct,13,0,Thursday,1,Clear,0.62,0.6212,0.53,0.3582,96,236,332,0,Medium
15634,2012-10-18,Winter,2012,Oct,14,0,Thursday,1,Misty,0.62,0.6212,0.5,0.2985,94,191,285,0,Medium
15635,2012-10-18,Winter,2012,Oct,15,0,Thursday,1,Misty,0.6,0.6061,0.6,0.194,69,284,353,0,Low
15636,2012-10-18,Winter,2012,Oct,16,0,Thursday,1,Clear,0.6,0.6212,0.56,0.2836,94,356,450,0,Medium
15637,2012-10-18,Winter,2012,Oct,17,0,Thursday,1,Misty,0.58,0.5455,0.64,0.3284,102,788,890,0,Medium
15638,2012-10-18,Winter,2012,Oct,18,0,Thursday,1,Misty,0.56,0.5303,0.64,0.3284,68,720,788,0,Medium
15639,2012-10-18,Winter,2012,Oct,19,0,Thursday,1,Misty,0.56,0.5303,0.68,0.2985,42,471,513,0,Medium
15640,2012-10-18,Winter,2012,Oct,20,0,Thursday,1,Misty,0.56,0.5303,0.68,0.2537,39,348,387,0,Medium
15641,2012-10-18,Winter,2012,Oct,21,0,Thursday,1,Misty,0.54,0.5152,0.77,0.194,38,245,283,0,Low
15642,2012-10-18,Winter,2012,Oct,22,0,Thursday,1,Misty,0.54,0.5152,0.83,0.194,27,202,229,0,Low
15643,2012-10-18,Winter,2012,Oct,23,0,Thursday,1,Misty,0.54,0.5152,0.83,0.0,6,111,117,0,Low
15644,2012-10-19,Winter,2012,Oct,0,0,Friday,1,Misty,0.56,0.5303,0.83,0.1045,5,51,56,0,Low
15645,2012-10-19,Winter,2012,Oct,1,0,Friday,1,Light_precipitation,0.54,0.5152,0.88,0.0,4,12,16,0,Low
15646,2012-10-19,Winter,2012,Oct,2,0,Friday,1,Misty,0.54,0.5152,0.88,0.0,1,9,10,0,Low
15647,2012-10-19,Winter,2012,Oct,3,0,Friday,1,Misty,0.56,0.5303,0.83,0.0,0,5,5,0,Low
15648,2012-10-19,Winter,2012,Oct,4,0,Friday,1,Misty,0.56,0.5303,0.83,0.0,1,5,6,0,Low
15649,2012-10-19,Winter,2012,Oct,5,0,Friday,1,Misty,0.54,0.5152,0.88,0.0,1,35,36,0,Low
15650,2012-10-19,Winter,2012,Oct,6,0,Friday,1,Light_precipitation,0.54,0.5152,0.94,0.1642,5,126,131,0,Low
15651,2012-10-19,Winter,2012,Oct,7,0,Friday,1,Light_precipitation,0.54,0.5152,0.94,0.0,5,149,154,0,Low
15652,2012-10-19,Winter,2012,Oct,8,0,Friday,1,Misty,0.54,0.5152,0.94,0.1045,20,447,467,0,Low
15653,2012-10-19,Winter,2012,Oct,9,0,Friday,1,Misty,0.54,0.5152,0.94,0.1045,26,363,389,0,Low
15654,2012-10-19,Winter,2012,Oct,10,0,Friday,1,Misty,0.58,0.5455,0.88,0.194,26,198,224,0,Low
15655,2012-10-19,Winter,2012,Oct,11,0,Friday,1,Clear,0.6,0.5606,0.83,0.194,41,211,252,0,Low
15656,2012-10-19,Winter,2012,Oct,12,0,Friday,1,Clear,0.64,0.6061,0.69,0.2239,74,258,332,0,Medium
15657,2012-10-19,Winter,2012,Oct,13,0,Friday,1,Clear,0.62,0.5909,0.73,0.2239,87,288,375,0,Medium
15658,2012-10-19,Winter,2012,Oct,14,0,Friday,1,Clear,0.66,0.6212,0.61,0.2537,88,277,365,0,Medium
15659,2012-10-19,Winter,2012,Oct,15,0,Friday,1,Clear,0.64,0.6061,0.65,0.2985,93,302,395,0,Medium
15660,2012-10-19,Winter,2012,Oct,16,0,Friday,1,Light_precipitation,0.62,0.6061,0.69,0.3582,131,434,565,0,Medium
15661,2012-10-19,Winter,2012,Oct,17,0,Friday,1,Light_precipitation,0.62,0.6061,0.69,0.3582,48,377,425,0,Medium
15662,2012-10-19,Winter,2012,Oct,18,0,Friday,1,Clear,0.56,0.5303,0.83,0.1045,21,212,233,0,Low
15663,2012-10-19,Winter,2012,Oct,19,0,Friday,1,Clear,0.54,0.5152,0.88,0.1642,19,213,232,0,Low
15664,2012-10-19,Winter,2012,Oct,20,0,Friday,1,Clear,0.52,0.5,0.77,0.194,13,216,229,0,Low
15665,2012-10-19,Winter,2012,Oct,21,0,Friday,1,Clear,0.5,0.4848,0.77,0.0,17,189,206,0,Low
15666,2012-10-19,Winter,2012,Oct,22,0,Friday,1,Clear,0.5,0.4848,0.77,0.0896,14,176,190,0,Low
15667,2012-10-19,Winter,2012,Oct,23,0,Friday,1,Clear,0.46,0.4545,0.88,0.1045,13,118,131,0,Low
15668,2012-10-20,Winter,2012,Oct,0,0,Saturday,0,Clear,0.46,0.4545,0.82,0.1343,13,110,123,1,Low
15669,2012-10-20,Winter,2012,Oct,1,0,Saturday,0,Clear,0.46,0.4545,0.72,0.1343,2,93,95,1,Low
15670,2012-10-20,Winter,2012,Oct,2,0,Saturday,0,Clear,0.44,0.4394,0.77,0.1045,9,69,78,1,Low
15671,2012-10-20,Winter,2012,Oct,3,0,Saturday,0,Clear,0.42,0.4242,0.77,0.1343,2,27,29,1,Low
15672,2012-10-20,Winter,2012,Oct,4,0,Saturday,0,Clear,0.44,0.4394,0.72,0.0,9,9,18,1,Low
15673,2012-10-20,Winter,2012,Oct,5,0,Saturday,0,Clear,0.4,0.4091,0.82,0.0,6,7,13,1,Low
15674,2012-10-20,Winter,2012,Oct,6,0,Saturday,0,Clear,0.42,0.4242,0.71,0.0,5,26,31,1,Low
15675,2012-10-20,Winter,2012,Oct,7,0,Saturday,0,Clear,0.4,0.4091,0.82,0.0,6,59,65,1,Low
15676,2012-10-20,Winter,2012,Oct,8,0,Saturday,0,Clear,0.46,0.4545,0.67,0.1343,29,164,193,1,Low
15677,2012-10-20,Winter,2012,Oct,9,0,Saturday,0,Clear,0.5,0.4848,0.59,0.1343,106,257,363,1,Low
15678,2012-10-20,Winter,2012,Oct,10,0,Saturday,0,Clear,0.52,0.5,0.52,0.1343,111,312,423,1,Low
15679,2012-10-20,Winter,2012,Oct,11,0,Saturday,0,Clear,0.54,0.5152,0.52,0.2239,204,408,612,1,Medium
15680,2012-10-20,Winter,2012,Oct,12,0,Saturday,0,Clear,0.56,0.5303,0.46,0.1045,267,436,703,1,Low
15681,2012-10-20,Winter,2012,Oct,13,0,Saturday,0,Clear,0.56,0.5303,0.43,0.1642,273,441,714,1,Low
15682,2012-10-20,Winter,2012,Oct,14,0,Saturday,0,Clear,0.56,0.5303,0.4,0.0,335,376,711,1,Low
15683,2012-10-20,Winter,2012,Oct,15,0,Saturday,0,Clear,0.56,0.5303,0.43,0.0,308,403,711,1,Low
15684,2012-10-20,Winter,2012,Oct,16,0,Saturday,0,Clear,0.54,0.5152,0.42,0.2836,325,366,691,1,Medium
15685,2012-10-20,Winter,2012,Oct,17,0,Saturday,0,Clear,0.54,0.5152,0.37,0.2239,347,384,731,1,Medium
15686,2012-10-20,Winter,2012,Oct,18,0,Saturday,0,Clear,0.52,0.5,0.39,0.2239,165,356,521,1,Medium
15687,2012-10-20,Winter,2012,Oct,19,0,Saturday,0,Clear,0.5,0.4848,0.45,0.1343,77,268,345,1,Low
15688,2012-10-20,Winter,2012,Oct,20,0,Saturday,0,Clear,0.5,0.4848,0.39,0.2239,61,198,259,1,Medium
15689,2012-10-20,Winter,2012,Oct,21,0,Saturday,0,Clear,0.46,0.4545,0.47,0.2239,72,224,296,1,Medium
15690,2012-10-20,Winter,2012,Oct,22,0,Saturday,0,Clear,0.44,0.4394,0.51,0.1045,47,155,202,1,Low
15691,2012-10-20,Winter,2012,Oct,23,0,Saturday,0,Clear,0.42,0.4242,0.58,0.0,27,136,163,1,Low
15692,2012-10-21,Winter,2012,Oct,0,0,Sunday,0,Clear,0.44,0.4394,0.54,0.1642,35,119,154,1,Low
